"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the film [[has]] a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film [[ha]] a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",0.01753675937652588,0.018459737300872803,1,1,1,2,"Failed"
"if not a [[home]] run , then at least a solid base hit .","if not a [[domicile]] run , then at least a solid base hit .",0.31781578063964844,0.3951817750930786,1,1,1,2,"Failed"
"goldmember is funny enough to justify the embarrassment of bringing a barf [[bag]] to the moviehouse .","goldmember is funny enough to justify the embarrassment of bringing a barf [[purse]] to the moviehouse .",0.014088094234466553,0.013724327087402344,1,1,1,2,"Failed"
". . . a fairly disposable yet still [[entertaining]] b picture .",". . . a fairly disposable yet still [[amusing]] b picture .",0.0021629929542541504,0.0024260878562927246,1,1,1,2,"Failed"
"it may not be [[particularly]] innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .","it may not be [[especially]] innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .",0.0035079121589660645,0.0034303665161132812,1,1,1,2,"Failed"
"the film [[truly]] does rescue [the funk brothers] from motown's shadows . it's about time .","the film [[genuinely]] does rescue [the funk brothers] from motown's shadows . it's about time .",0.004064083099365234,0.004957914352416992,1,1,1,2,"Failed"
"drawing on an irresistible , languid [[romanticism]] , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .","drawing on an irresistible , languid [[romance]] , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",0.0005483031272888184,0.000588536262512207,1,1,1,2,"Failed"
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.9988498687744141,0.9988498687744141,0,0,1,1,"Skipped"
"[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .","[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .",0.655990719795227,0.655990719795227,0,0,1,1,"Skipped"
"a heady , biting , be-bop ride through [[nighttime]] manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a heady , biting , be-bop ride through [[night]] manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.00040715932846069336,0.0004076361656188965,1,1,1,2,"Failed"
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[fears]] of young people trying to cope with the mysterious and brutal nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal [[anxieties]] of young people trying to cope with the mysterious and brutal nature of adults .",0.0013840198516845703,0.0016786456108093262,1,1,1,2,"Failed"
"the piano [[teacher]] is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano [[educator]] is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0.0011672377586364746,0.0009175539016723633,1,1,1,2,"Failed"
"as [[refreshing]] as a drink from a woodland stream .","as [[freshen]] as a drink from a woodland stream .",0.004609227180480957,0.07149112224578857,1,1,1,2,"Failed"
"williams absolutely nails sy's [[queasy]] infatuation and overall strangeness .","williams absolutely nails sy's [[carsick]] infatuation and overall strangeness .",0.00387495756149292,0.002990245819091797,1,1,1,2,"Failed"
"can i admit xxx is as deep as a petri dish and as well-characterized as a [[telephone]] book but still say it was a guilty pleasure ?","can i admit xxx is as deep as a petri dish and as well-characterized as a [[phone]] book but still say it was a guilty pleasure ?",0.02574300765991211,0.02598792314529419,1,1,1,2,"Failed"
"while it's nothing we haven't seen before from murphy , i [[spy]] is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i [[espionage]] is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .",0.005793929100036621,0.004316568374633789,1,1,1,2,"Failed"
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",0.9228044152259827,0.9228044152259827,0,0,1,1,"Skipped"
"an intimate contemplation of two [[marvelously]] messy lives .","an intimate contemplation of two [[excellently]] messy lives .",0.0005172491073608398,0.0005844831466674805,1,1,1,2,"Failed"
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0.7889769077301025,0.7889769077301025,0,0,1,1,"Skipped"
"this is one of those rare [[docs]] that paints a grand picture of an era and makes the journey feel like a party .","this is one of those rare [[doc]] that paints a grand picture of an era and makes the journey feel like a party .",0.0005079507827758789,0.0006548762321472168,1,1,1,2,"Failed"
"poignant if familiar [[story]] of a young person suspended between two cultures .","poignant if familiar [[stories]] of a young person suspended between two cultures .",0.000722348690032959,0.0006204843521118164,1,1,1,2,"Failed"
"a metaphor for a modern-day urban china [[searching]] for its identity .","a metaphor for a modern-day urban china [[looking]] for its identity .",0.0007278323173522949,0.0010593533515930176,1,1,1,2,"Failed"
"for all its brooding quality , ash [[wednesday]] is suspenseful and ultimately unpredictable , with a sterling ensemble cast .","for all its brooding quality , ash [[thursday]] is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",0.0017317533493041992,0.0016266107559204102,1,1,1,2,"Failed"
"an [[odd]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .","an [[bizarre]] drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .",0.12223261594772339,0.0306130051612854,1,1,1,2,"Failed"
"the film feels uncomfortably [[real]] , its language and locations bearing the unmistakable stamp of authority .","the film feels uncomfortably [[actual]] , its language and locations bearing the unmistakable stamp of authority .",0.024575352668762207,0.1364377737045288,1,1,1,2,"Failed"
"[[despite]] its faults , gangs excels in spectacle and pacing .","[[albeit]] its faults , gangs excels in spectacle and pacing .",0.0010010600090026855,0.001064002513885498,1,1,1,2,"Failed"
"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","[[amusing]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.003192901611328125,0.009693741798400879,1,1,1,2,"Failed"
"a [[tightly]] directed , highly professional film that's old-fashioned in all the best possible ways .","a [[closely]] directed , highly professional film that's old-fashioned in all the best possible ways .",0.0007179379463195801,0.0006391406059265137,1,1,1,2,"Failed"
"it's dark but [[has]] wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .","it's dark but [[ha]] wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .",0.0012404918670654297,0.001148819923400879,1,1,1,2,"Failed"
"in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .","in visual fertility treasure planet [[challengers]] the top japanese animations of recent vintage .",0.0011470317840576172,0.0025768280029296875,1,1,1,2,"Failed"
"[[enormously]] enjoyable , high-adrenaline documentary .","[[eminently]] enjoyable , high-adrenaline documentary .",0.0007285475730895996,0.0007548332214355469,1,1,1,2,"Failed"
"buy is an accomplished actress , and this is a [[big]] , juicy role .","buy is an accomplished actress , and this is a [[large]] , juicy role .",0.0007901191711425781,0.0006891489028930664,1,1,1,2,"Failed"
"it works its magic with such exuberance and [[passion]] that the film's length becomes a part of its fun .","it works its magic with such exuberance and [[fervour]] that the film's length becomes a part of its fun .",0.0004540085792541504,0.0005086660385131836,1,1,1,2,"Failed"
"[[beautifully]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .","[[admirably]] crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",0.0007673501968383789,0.0007551908493041992,1,1,1,2,"Failed"
"an old-fashioned but emotionally stirring adventure [[tale]] of the kind they rarely make anymore .","an old-fashioned but emotionally stirring adventure [[stories]] of the kind they rarely make anymore .",0.0016769766807556152,0.0014265775680541992,1,1,1,2,"Failed"
"charlotte [[sometimes]] is a gem . it's always enthralling .","charlotte [[occasionally]] is a gem . it's always enthralling .",0.0015747547149658203,0.0017356276512145996,1,1,1,2,"Failed"
"in my opinion , [[analyze]] that is not as funny or entertaining as analyze this , but it is a respectable sequel .","in my opinion , [[analysed]] that is not as funny or entertaining as analyze this , but it is a respectable sequel .",0.010920584201812744,0.011948585510253906,1,1,1,2,"Failed"
"a [[remarkable]] film by bernard rose .","a [[awesome]] film by bernard rose .",0.0004321932792663574,0.0004818439483642578,1,1,1,2,"Failed"
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",0.5333447456359863,0.5333447456359863,0,0,1,1,"Skipped"
"a much more successful translation than its most [[famous]] previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more successful translation than its most [[famed]] previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.0013974308967590332,0.0012450218200683594,1,1,1,2,"Failed"
"an original and [[highly]] cerebral examination of the psychopathic mind","an original and [[eminently]] cerebral examination of the psychopathic mind",0.0003210306167602539,0.00034999847412109375,1,1,1,2,"Failed"
"michel piccoli's moving performance is this [[films]] reason for being .","michel piccoli's moving performance is this [[film]] reason for being .",0.0006864070892333984,0.0009723901748657227,1,1,1,2,"Failed"
"a captivating and intimate study about dying and [[loving]] . . .","a captivating and intimate study about dying and [[affectionate]] . . .",0.0006461739540100098,0.0011830329895019531,1,1,1,2,"Failed"
"this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .","this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .",0.9896833300590515,0.9896833300590515,0,0,1,1,"Skipped"
"[grant] goes beyond his [[usual]] fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .","[grant] goes beyond his [[customary]] fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .",0.0006492733955383301,0.000648200511932373,1,1,1,2,"Failed"
"a high-spirited buddy [[movie]] about the reunion of berlin anarchists who face arrest 15 years after their crime .","a high-spirited buddy [[film]] about the reunion of berlin anarchists who face arrest 15 years after their crime .",0.000576019287109375,0.0005266070365905762,1,1,1,2,"Failed"
"about the best thing you could [[say]] about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .","about the best thing you could [[said]] about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .",0.01594364643096924,0.0250512957572937,1,1,1,2,"Failed"
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .","an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",0.9815628528594971,0.9815628528594971,0,0,1,1,"Skipped"
"some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some time .","some of the most [[creative]] silliness you are likely to witness in a movie theatre for some time .",0.011383116245269775,0.1440868377685547,1,1,1,2,"Failed"
"canadian filmmaker [[gary]] burns' inventive and mordantly humorous take on the soullessness of work in the city .","canadian filmmaker [[garry]] burns' inventive and mordantly humorous take on the soullessness of work in the city .",0.0005435347557067871,0.0005345940589904785,1,1,1,2,"Failed"
"a rollicking ride , with jaw-dropping action sequences , [[striking]] villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .","a rollicking ride , with jaw-dropping action sequences , [[amazing]] villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",0.0005859136581420898,0.0005915164947509766,1,1,1,2,"Failed"
"everyone's insecure in [[lovely]] and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .","everyone's insecure in [[beautiful]] and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",0.0004207491874694824,0.00042814016342163086,1,1,1,2,"Failed"
"the closest thing to the experience of space [[travel]]","the closest thing to the experience of space [[travelling]]",0.14834022521972656,0.2116735577583313,1,1,1,2,"Failed"
"full of surprises .","full of surprises .",0.0007993578910827637,0.0007993578910827637,1,1,1,1,"Failed"
"connoisseurs of chinese film [[will]] be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .","connoisseurs of chinese film [[volition]] be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .",0.005984961986541748,0.006527423858642578,1,1,1,2,"Failed"
"if you can [[push]] on through the slow spots , you'll be rewarded with some fine acting .","if you can [[nudge]] on through the slow spots , you'll be rewarded with some fine acting .",0.006563007831573486,0.008152604103088379,1,1,1,2,"Failed"
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",0.5036887526512146,0.5036887526512146,0,0,1,1,"Skipped"
"symbolically , warm water under a red bridge is a [[celebration]] of feminine energy , a tribute to the power of women to heal .","symbolically , warm water under a red bridge is a [[celebrate]] of feminine energy , a tribute to the power of women to heal .",0.0007714033126831055,0.0007562637329101562,1,1,1,2,"Failed"
"[[spy]] kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .","[[espionage]] kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .",0.0009838342666625977,0.0009837150573730469,1,1,1,2,"Failed"
"exceptionally well acted by diane [[lane]] and richard gere .","exceptionally well acted by diane [[lanes]] and richard gere .",0.0008053183555603027,0.0008043646812438965,1,1,1,2,"Failed"
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",0.9972813129425049,0.9972813129425049,0,0,1,1,"Skipped"
"in addition to [[scoring]] high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in addition to [[punctuation]] high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",0.0012603402137756348,0.0018548965454101562,1,1,1,2,"Failed"
"miller [[has]] crafted an intriguing story of maternal instincts and misguided acts of affection .","miller [[ha]] crafted an intriguing story of maternal instincts and misguided acts of affection .",0.0005877017974853516,0.0005546212196350098,1,1,1,2,"Failed"
"one of the most [[exciting]] action films to come out of china in recent years .","one of the most [[enthralling]] action films to come out of china in recent years .",0.001069486141204834,0.0007032155990600586,1,1,1,2,"Failed"
"this is a nervy , [[risky]] film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a nervy , [[dangerous]] film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",0.0010319948196411133,0.0008801817893981934,1,1,1,2,"Failed"
"my little eye is the best little "" horror "" [[movie]] i've seen in years .","my little eye is the best little "" horror "" [[film]] i've seen in years .",0.0009360909461975098,0.0009476542472839355,1,1,1,2,"Failed"
"tunney , brimming with coltish , neurotic energy , [[holds]] the screen like a true star .","tunney , brimming with coltish , neurotic energy , [[held]] the screen like a true star .",0.0011753439903259277,0.0013905763626098633,1,1,1,2,"Failed"
"even if the naipaul [[original]] remains the real masterpiece , the movie possesses its own languorous charm .","even if the naipaul [[initials]] remains the real masterpiece , the movie possesses its own languorous charm .",0.003113687038421631,0.0037634968757629395,1,1,1,2,"Failed"
"[the film] tackles the [[topic]] of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .","[the film] tackles the [[subjects]] of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",0.006496727466583252,0.00564342737197876,1,1,1,2,"Failed"
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .","sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",0.8861976265907288,0.8861976265907288,0,0,1,1,"Skipped"
"the strength of the film lies in its two central performances by sven wollter as the [[stricken]] composer and viveka seldahl as his desperate violinist wife .","the strength of the film lies in its two central performances by sven wollter as the [[affected]] composer and viveka seldahl as his desperate violinist wife .",0.002352297306060791,0.002279341220855713,1,1,1,2,"Failed"
"like the [[series]] , the movie is funny , smart , visually inventive , and most of all , alive .","like the [[serial]] , the movie is funny , smart , visually inventive , and most of all , alive .",0.0006294846534729004,0.0006034374237060547,1,1,1,2,"Failed"
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.9967754483222961,0.9967754483222961,0,0,1,1,"Skipped"
"you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .","you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .",0.9978262782096863,0.9978262782096863,0,0,1,1,"Skipped"
"sure , i [[hated]] myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .","sure , i [[detested]] myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .",0.2573162913322449,0.12122386693954468,1,1,1,2,"Failed"
"time out is as [[serious]] as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .","time out is as [[grievous]] as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .",0.0007349848747253418,0.000892341136932373,1,1,1,2,"Failed"
